itemurl,imgurl,status,idate,cdate
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/company/news/2014/images/0411_01.jpg,,2014-05-19 18:16:26.051218,
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/common/images/switch_001_open.png,,2014-05-19 18:16:26.059635,
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/common/images/pagetop_001.jpg,,2014-05-19 18:16:26.067883,
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/common/images/foot_logo_001.jpg,,2014-05-19 18:16:26.07619,
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/common/images/foot_bg_001.jpg,,2014-05-19 18:16:26.08459,
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/common/images/foot_copy_001.jpg,,2014-05-19 18:16:26.092825,
http://www.kirin.co.jp/company/news/2014/0411_01.html,http://www.kirin.co.jp/common/images/foot_img_001.jpg,,2014-05-19 18:16:26.101163,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/head_logo_001.jpg,,2014-05-19 18:16:26.117834,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/head_logo_001_sp.jpg,,2014-05-19 18:16:26.12613,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/sp_head_btn_001.jpg,,2014-05-19 18:16:26.134517,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_006.jpg,,2014-05-19 18:16:26.184669,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_008.jpg,,2014-05-19 18:16:26.19282,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_007.jpg,,2014-05-19 18:16:26.201114,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_009.jpg,,2014-05-19 18:16:26.209629,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_010.jpg,,2014-05-19 18:16:26.217879,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_011.jpg,,2014-05-19 18:16:26.22621,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_012.jpg,,2014-05-19 18:16:26.234762,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/balloon_001.png,,2014-05-19 18:16:26.634705,2014-05-19 18:16:26
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_001.jpg,,2014-05-19 18:16:26.259755,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_007.jpg,,2014-05-19 18:16:26.267889,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_008.jpg,,2014-05-19 18:16:26.276202,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_003.jpg,,2014-05-19 18:16:26.284775,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_002.jpg,,2014-05-19 18:16:26.29285,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_004.jpg,,2014-05-19 18:16:26.301163,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_005.jpg,,2014-05-19 18:16:26.309836,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_006.jpg,,2014-05-19 18:16:26.317984,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_001.jpg,,2014-05-19 18:16:26.659806,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_001.jpg,,2014-05-19 18:16:26.334883,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_002.jpg,,2014-05-19 18:16:26.342965,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_003.jpg,,2014-05-19 18:16:26.351313,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_004.jpg,,2014-05-19 18:16:26.35984,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_005.jpg,,2014-05-19 18:16:26.367967,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_006.jpg,,2014-05-19 18:16:26.37627,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_007.jpg,,2014-05-19 18:16:26.668074,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav5_img_001.jpg,,2014-05-19 18:16:26.392926,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/menu/gnav5_img_003.jpg,,2014-05-19 18:16:26.401249,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_008.jpg,,2014-05-19 18:16:26.676361,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/balloon_001.png,,2014-05-19 18:16:26.242856,2014-05-19 18:16:26
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/company/news/images/print_newshead.png,,2014-05-19 18:16:26.426352,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/company/news/2014/images/0410_02_01.gif,,2014-05-19 18:16:26.434802,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/company/news/2014/images/0410_02_02.gif,,2014-05-19 18:16:26.442912,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/switch_001_open.png,,2014-05-19 18:16:26.451239,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/pagetop_001.jpg,,2014-05-19 18:16:26.459812,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/foot_logo_001.jpg,,2014-05-19 18:16:26.467904,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/foot_bg_001.jpg,,2014-05-19 18:16:26.476218,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/foot_copy_001.jpg,,2014-05-19 18:16:26.484565,
http://www.kirin.co.jp/company/news/2014/0410_02.html,http://www.kirin.co.jp/common/images/foot_img_001.jpg,,2014-05-19 18:16:26.492991,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/head_logo_001.jpg,,2014-05-19 18:16:26.509621,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/head_logo_001_sp.jpg,,2014-05-19 18:16:26.518023,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/sp_head_btn_001.jpg,,2014-05-19 18:16:26.526305,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/head_search_002.jpg,,2014-05-19 18:16:26.501324,2014-05-19 18:16:26
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_001.jpg,,2014-05-19 18:16:26.543013,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_002.jpg,,2014-05-19 18:16:26.551344,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_003.jpg,,2014-05-19 18:16:26.564673,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_006.jpg,,2014-05-19 18:16:26.576338,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_008.jpg,,2014-05-19 18:16:26.584765,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_007.jpg,,2014-05-19 18:16:26.593055,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_009.jpg,,2014-05-19 18:16:26.60137,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_010.jpg,,2014-05-19 18:16:26.609695,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_011.jpg,,2014-05-19 18:16:26.618069,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_012.jpg,,2014-05-19 18:16:26.62638,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_003.jpg,,2014-05-19 18:16:26.68471,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_002.jpg,,2014-05-19 18:16:26.693029,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_004.jpg,,2014-05-19 18:16:26.701353,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_005.jpg,,2014-05-19 18:16:26.709683,
http://vc3000.com/ccam13.php,http://vc3000.com/img/navi_copy.gif,,2014-05-21 07:57:12.264241,2014-05-28 20:21:28
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_006.jpg,,2014-05-19 18:16:26.718037,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_001.jpg,,2014-05-19 18:16:26.743037,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_002.jpg,,2014-05-19 18:16:26.751348,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_003.jpg,,2014-05-19 18:16:26.759766,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_004.jpg,,2014-05-19 18:16:26.768018,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_005.jpg,,2014-05-19 18:16:26.776309,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_006.jpg,,2014-05-19 18:16:26.784787,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav5_img_001.jpg,,2014-05-19 18:16:26.809757,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/menu/gnav5_img_003.jpg,,2014-05-19 18:16:26.818121,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/company/news/images/print_newshead.png,,2014-05-19 18:16:26.859764,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/switch_001_open.png,,2014-05-19 18:16:26.868107,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/pagetop_001.jpg,,2014-05-19 18:16:26.876399,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/foot_logo_001.jpg,,2014-05-19 18:16:26.884729,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/foot_bg_001.jpg,,2014-05-19 18:16:26.893054,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/foot_copy_001.jpg,,2014-05-19 18:16:26.901373,
http://www.kirin.co.jp/company/news/2014/0410_01.html,http://www.kirin.co.jp/common/images/foot_img_001.jpg,,2014-05-19 18:16:26.909695,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/head_logo_001.jpg,,2014-05-19 18:16:26.927438,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/head_logo_001_sp.jpg,,2014-05-19 18:16:26.935762,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/sp_head_btn_001.jpg,,2014-05-19 18:16:26.944117,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/head_search_002.jpg,,2014-05-19 18:16:26.918052,2014-05-19 18:16:26
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_001.jpg,,2014-05-19 18:16:26.960763,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_002.jpg,,2014-05-19 18:16:26.969082,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_003.jpg,,2014-05-19 18:16:26.977397,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_006.jpg,,2014-05-19 18:16:26.985745,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_008.jpg,,2014-05-19 18:16:26.994068,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_007.jpg,,2014-05-19 18:16:27.002405,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_009.jpg,,2014-05-19 18:16:27.01074,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_010.jpg,,2014-05-19 18:16:27.019086,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_011.jpg,,2014-05-19 18:16:27.027396,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_012.jpg,,2014-05-19 18:16:27.035715,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_001.jpg,,2014-05-19 18:16:27.060713,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_007.jpg,,2014-05-19 18:16:27.069113,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_008.jpg,,2014-05-19 18:16:27.077422,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_003.jpg,,2014-05-19 18:16:27.085761,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_002.jpg,,2014-05-19 18:16:27.094109,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_004.jpg,,2014-05-19 18:16:27.102449,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_005.jpg,,2014-05-19 18:16:27.110772,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav3_img_006.jpg,,2014-05-19 18:16:27.119132,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/balloon_001.png,,2014-05-19 18:16:27.044055,2014-05-19 18:16:27
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_001.jpg,,2014-05-19 18:16:27.135771,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_002.jpg,,2014-05-19 18:16:27.144114,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_003.jpg,,2014-05-19 18:16:27.152409,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_004.jpg,,2014-05-19 18:16:27.160737,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_005.jpg,,2014-05-19 18:16:27.169068,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav4_img_006.jpg,,2014-05-19 18:16:27.177373,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav5_img_001.jpg,,2014-05-19 18:16:27.194054,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/menu/gnav5_img_003.jpg,,2014-05-19 18:16:27.202444,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/company/news/images/print_newshead.png,,2014-05-19 18:16:27.235709,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/company/news/2014/images/0407_01_01.jpg,,2014-05-19 18:16:27.244055,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/company/news/2014/images/0407_01_02.jpg,,2014-05-19 18:16:27.252368,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/company/news/2014/images/0407_01_03.jpg,,2014-05-19 18:16:27.260835,
http://news.ajinomoto.co.jp/company/20140404ajitoreonline.html,http://news.ajinomoto.co.jp/news_img/sub_but_03.gif,,2014-05-23 15:51:48.611773,2014-05-28 20:26:38
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/company/news/2014/images/0407_01_04.jpg,,2014-05-19 18:16:27.269323,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/switch_001_open.png,,2014-05-19 18:16:27.277457,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/pagetop_001.jpg,,2014-05-19 18:16:27.285791,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/foot_logo_001.jpg,,2014-05-19 18:16:27.294178,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/foot_bg_001.jpg,,2014-05-19 18:16:27.302477,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/foot_copy_001.jpg,,2014-05-19 18:16:27.310803,
http://www.kirin.co.jp/company/news/2014/0407_01.html,http://www.kirin.co.jp/common/images/foot_img_001.jpg,,2014-05-19 18:16:27.319343,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/head_logo_001.jpg,,2014-05-19 18:16:27.335775,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/head_logo_001_sp.jpg,,2014-05-19 18:16:27.344311,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/sp_head_btn_001.jpg,,2014-05-19 18:16:27.352581,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/head_search_002.jpg,,2014-05-19 18:16:27.327527,2014-05-19 18:16:27
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_001.jpg,,2014-05-19 18:16:27.36944,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_002.jpg,,2014-05-19 18:16:27.377544,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_003.jpg,,2014-05-19 18:16:27.385867,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_006.jpg,,2014-05-19 18:16:27.394456,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_008.jpg,,2014-05-19 18:16:27.402548,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_007.jpg,,2014-05-19 18:16:27.410892,
http://www.kirin.co.jp/company/news/2014/0403_01.html,http://www.kirin.co.jp/common/images/menu/gnav2_img_009.jpg,,2014-05-19 18:16:27.419464,
